student_id,age,gender,school_type,parent_education,family_income,study_hours_per_day,attendance_percent,prev_gpa,assignments_completed,extracurricular_activities,internet_access,tutoring_sessions,absences,sleep_hours,final_score,grade,pass_fail
STU0732,18,Male,Public,Graduate,Low,2.15,42.4,6.44,13,0,0,6,12,5.2,59.2,D,Pass
STU0733,15,Male,Public,Postgraduate,Middle,2.77,66.3,6.96,17,5,1,5,11,7.0,100.0,A,Pass
STU0734,17,Female,Public,Graduate,Middle,5.11,100.0,5.36,13,5,1,1,4,6.1,99.8,A,Pass
STU0735,17,Female,Private,High School,Middle,4.24,65.7,7.28,17,2,1,7,12,6.4,100.0,A,Pass
STU0736,18,Male,Private,Graduate,Low,6.61,75.3,5.21,18,4,1,6,6,6.9,100.0,A,Pass
STU0737,17,Female,Public,Graduate,Middle,5.27,73.6,3.0,16,3,1,3,6,5.7,93.4,A,Pass
STU0738,16,Male,Private,Graduate,High,5.22,61.9,4.12,19,3,1,0,16,5.1,64.2,C,Pass
STU0739,16,Male,Public,Graduate,Middle,1.42,40.0,6.54,15,1,1,7,22,7.4,48.6,D,Pass
STU0740,17,Female,Public,No Education,Low,4.65,75.0,4.46,13,3,1,5,8,7.0,84.7,B,Pass
STU0741,17,Male,Public,High School,Middle,3.42,76.8,6.38,14,1,0,2,6,7.0,78.2,B,Pass
STU0742,18,Female,Public,Postgraduate,Low,2.67,71.7,4.57,14,1,1,2,9,7.6,68.3,C,Pass
STU0743,16,Female,Private,Graduate,High,3.75,73.6,5.09,14,2,1,7,4,6.2,100.0,A,Pass
STU0744,16,Male,Private,Graduate,High,4.92,79.9,8.04,18,0,1,1,5,7.4,100.0,A,Pass
STU0745,15,Male,Private,High School,Middle,4.25,92.6,6.95,16,1,1,0,0,8.6,100.0,A,Pass
STU0746,18,Female,Public,High School,Middle,2.18,68.2,6.48,18,1,1,3,9,6.7,81.5,B,Pass
STU0747,15,Male,Public,Postgraduate,Middle,4.61,69.7,8.08,11,5,1,6,7,9.3,100.0,A,Pass
STU0748,16,Male,Public,Graduate,Middle,2.54,67.9,7.37,13,2,0,5,12,7.1,66.2,C,Pass
STU0749,18,Male,Public,Graduate,High,3.83,84.7,9.1,12,1,0,2,9,6.0,100.0,A,Pass
STU0750,17,Female,Public,Graduate,Middle,3.04,94.8,5.67,16,4,1,2,0,8.0,85.3,B,Pass
STU0751,18,Female,Public,Graduate,Middle,3.17,64.6,5.73,9,0,1,2,7,6.9,68.9,C,Pass
STU0752,17,Male,Public,High School,Middle,4.65,79.9,4.16,17,4,1,2,10,8.3,87.1,B,Pass
STU0753,17,Female,Public,Graduate,Middle,1.94,75.4,5.73,11,3,0,4,8,7.5,66.4,C,Pass
STU0754,18,Female,Private,High School,High,6.42,68.9,8.24,16,0,0,1,8,6.6,100.0,A,Pass
STU0755,17,Female,Private,High School,Middle,0.77,67.1,8.84,7,3,0,3,17,8.8,63.0,C,Pass
STU0756,15,Female,Private,Graduate,Middle,2.6,50.3,8.23,12,5,1,5,12,6.4,86.5,B,Pass
STU0757,16,Female,Public,Postgraduate,Low,4.06,50.1,3.27,18,1,1,5,5,4.4,79.4,B,Pass
STU0758,17,Male,Public,No Education,Middle,4.38,83.1,8.45,15,2,1,5,2,8.1,100.0,A,Pass
STU0759,15,Male,Public,Graduate,Middle,3.35,68.8,3.19,16,4,1,3,17,7.4,40.8,F,Fail
STU0760,17,Male,Private,High School,Low,3.41,77.8,8.12,19,3,1,1,5,8.5,100.0,A,Pass
STU0761,16,Female,Public,High School,Low,4.12,76.6,5.84,16,1,1,7,4,5.9,97.5,A,Pass
STU0762,15,Female,Public,No Education,Middle,3.15,59.3,7.76,12,4,0,7,12,6.7,74.8,C,Pass
STU0763,16,Male,Private,High School,Middle,5.59,80.6,4.1,18,4,1,0,11,6.6,80.7,B,Pass
STU0764,16,Female,Public,Graduate,Middle,4.76,60.3,8.61,14,5,1,6,12,8.1,100.0,A,Pass
STU0765,15,Male,Public,No Education,Low,4.81,99.8,3.86,15,5,0,7,3,7.8,86.0,B,Pass
STU0766,15,Male,Public,Graduate,Middle,2.05,50.3,5.3,8,3,0,6,14,7.3,39.0,F,Fail
STU0767,15,Male,Public,Postgraduate,Low,3.38,71.7,4.7,17,1,1,1,11,7.3,74.3,C,Pass
STU0768,18,Female,Public,High School,Middle,3.05,58.0,3.34,13,2,1,2,13,5.6,37.4,F,Fail
STU0769,15,Female,Public,Graduate,Low,1.99,79.0,6.67,13,3,1,6,4,7.9,91.0,A,Pass
STU0770,15,Male,Public,High School,Low,4.04,71.6,9.75,12,4,0,2,10,7.9,99.6,A,Pass
STU0771,15,Male,Public,Graduate,Low,2.69,64.8,10.0,15,4,1,1,8,9.7,100.0,A,Pass
STU0772,15,Male,Private,High School,Middle,4.48,90.7,6.67,13,0,1,1,0,7.6,100.0,A,Pass
STU0773,17,Male,Public,High School,Low,1.89,70.6,8.51,12,1,1,3,9,7.8,84.2,B,Pass
STU0774,18,Female,Public,High School,Middle,6.08,90.5,6.92,20,0,1,3,0,7.6,100.0,A,Pass
STU0775,16,Female,Public,No Education,Middle,2.16,56.2,7.4,15,5,0,4,16,6.2,73.6,C,Pass
STU0776,15,Male,Private,High School,Middle,3.83,54.9,5.88,15,2,0,5,13,8.5,78.6,B,Pass
STU0777,17,Male,Public,Graduate,Middle,4.69,80.2,6.85,11,3,0,4,13,6.9,87.5,B,Pass
STU0778,17,Female,Public,Postgraduate,High,2.64,67.6,7.47,20,4,1,5,8,6.8,100.0,A,Pass
STU0779,17,Female,Private,Graduate,Low,4.78,88.2,5.46,20,1,1,2,3,6.8,100.0,A,Pass
STU0780,16,Male,Private,Graduate,Middle,1.66,68.3,6.36,14,4,1,4,2,6.9,84.2,B,Pass
STU0781,15,Male,Public,High School,Low,5.68,84.6,6.39,15,5,1,4,0,6.4,100.0,A,Pass
STU0782,18,Male,Private,High School,Low,3.52,50.7,7.99,14,0,1,0,6,7.3,75.6,B,Pass
STU0783,18,Female,Public,High School,Middle,2.61,97.3,4.58,12,0,1,1,6,6.9,68.6,C,Pass
STU0784,17,Female,Public,High School,Middle,3.05,71.2,6.41,18,3,1,3,6,6.8,100.0,A,Pass
STU0785,16,Female,Public,Graduate,High,4.71,89.1,9.94,17,1,1,4,10,7.6,100.0,A,Pass
STU0786,16,Male,Public,Graduate,Middle,2.62,59.8,8.6,11,5,0,3,0,7.1,91.3,A,Pass
STU0787,16,Male,Private,High School,High,2.38,76.2,8.93,12,1,1,5,15,6.3,86.3,B,Pass
STU0788,18,Female,Public,High School,Low,3.17,54.5,6.54,17,3,1,4,13,6.1,81.8,B,Pass
STU0789,17,Female,Public,Graduate,Low,1.73,76.5,7.08,17,5,0,5,9,7.1,89.7,B,Pass
STU0790,15,Male,Private,Graduate,Low,6.23,77.9,8.3,20,5,1,7,1,6.1,100.0,A,Pass
STU0791,18,Female,Private,High School,Low,2.65,72.9,9.31,16,0,1,7,11,6.0,94.4,A,Pass
STU0792,17,Female,Public,Postgraduate,Middle,4.75,89.2,3.0,15,0,0,4,1,6.0,90.4,A,Pass
STU0793,17,Male,Public,Postgraduate,Middle,3.81,57.5,4.13,5,0,0,7,7,7.3,51.3,D,Pass
STU0794,15,Female,Public,High School,Low,2.02,60.3,8.86,14,4,1,6,6,8.4,100.0,A,Pass
STU0795,15,Male,Private,High School,High,3.49,81.8,6.0,14,2,0,2,0,7.4,85.8,B,Pass
STU0796,15,Male,Private,Graduate,High,4.68,100.0,5.29,16,0,1,0,2,8.1,100.0,A,Pass
STU0797,16,Male,Private,Postgraduate,Low,3.22,72.1,4.24,14,2,0,5,5,6.9,75.9,B,Pass
STU0798,15,Male,Public,Postgraduate,Low,5.29,89.2,5.5,13,2,0,1,0,7.2,93.4,A,Pass
STU0799,17,Male,Public,High School,Low,5.03,78.0,3.98,18,1,1,1,8,9.0,73.7,C,Pass
STU0800,15,Male,Public,High School,Low,4.88,100.0,10.0,18,3,1,2,0,8.0,100.0,A,Pass
STU0801,17,Male,Public,Graduate,Low,2.81,46.7,6.46,16,4,0,7,23,8.1,58.4,D,Pass
STU0802,18,Female,Public,Graduate,Middle,1.88,71.6,6.4,15,2,1,2,18,6.7,70.9,C,Pass
STU0803,16,Male,Private,High School,Low,2.58,47.9,7.56,15,4,0,7,9,7.0,75.7,B,Pass
STU0804,18,Male,Public,Postgraduate,Middle,3.79,40.9,8.23,14,1,0,6,23,7.5,80.2,B,Pass
STU0805,18,Female,Public,Graduate,High,4.32,81.9,8.2,15,0,1,1,7,6.3,100.0,A,Pass
STU0806,17,Female,Private,Graduate,Middle,0.5,68.1,8.43,11,5,1,5,7,4.2,80.7,B,Pass
STU0807,18,Female,Public,Postgraduate,High,3.49,70.7,5.36,15,2,1,1,7,7.5,78.3,B,Pass
STU0808,17,Male,Private,Graduate,Low,3.74,74.1,5.96,18,3,1,0,11,8.2,80.0,B,Pass
STU0809,15,Female,Public,High School,Middle,3.08,98.8,7.88,16,5,1,4,0,7.1,100.0,A,Pass
STU0810,15,Male,Public,Graduate,Middle,5.44,76.9,5.55,20,1,1,7,0,6.3,100.0,A,Pass
STU0811,17,Male,Public,High School,Low,4.13,84.5,6.49,20,4,0,0,15,6.6,78.0,B,Pass
STU0812,15,Male,Public,Graduate,Low,5.47,71.2,7.22,17,0,0,6,11,4.6,100.0,A,Pass
STU0813,16,Male,Private,High School,Middle,3.18,78.5,7.91,3,4,1,6,6,6.6,92.1,A,Pass
STU0814,18,Female,Public,Graduate,Middle,4.91,75.6,3.3,20,3,1,7,4,5.7,92.4,A,Pass
STU0815,16,Female,Public,High School,Middle,5.95,76.2,7.79,16,2,1,7,6,6.2,100.0,A,Pass
STU0816,18,Male,Public,High School,Middle,5.47,100.0,6.08,14,3,1,1,6,5.6,95.0,A,Pass
STU0817,15,Male,Public,High School,Middle,1.86,87.7,7.77,11,4,1,4,5,5.5,82.7,B,Pass
STU0818,16,Male,Private,No Education,Low,3.12,75.9,7.9,13,4,0,1,9,5.8,64.9,C,Pass
STU0819,15,Female,Public,Graduate,Middle,2.98,40.0,9.39,16,5,1,0,12,7.8,90.1,A,Pass
STU0820,18,Male,Private,Graduate,Low,4.23,71.8,8.94,11,3,1,0,7,6.4,96.6,A,Pass
STU0821,17,Male,Private,Graduate,Low,4.53,100.0,8.92,13,3,1,7,0,5.7,100.0,A,Pass
STU0822,17,Female,Public,High School,High,2.24,67.8,9.1,14,3,0,5,13,7.9,92.3,A,Pass
STU0823,16,Female,Private,No Education,Middle,3.6,91.9,7.02,16,0,1,5,0,7.2,100.0,A,Pass
STU0824,15,Male,Public,No Education,Middle,0.5,87.6,6.56,13,4,1,0,8,4.2,61.1,C,Pass
STU0825,15,Female,Public,High School,Middle,5.66,84.8,8.07,15,1,1,4,0,8.2,100.0,A,Pass
STU0826,16,Female,Public,Postgraduate,Middle,2.73,60.1,7.82,11,0,1,7,12,7.1,87.1,B,Pass
STU0827,17,Male,Private,High School,Low,3.58,40.3,5.94,13,0,1,6,17,7.9,73.9,C,Pass
STU0828,18,Female,Private,High School,Low,3.04,83.9,7.23,15,0,1,5,0,6.7,100.0,A,Pass
STU0829,16,Male,Public,High School,Low,5.22,67.9,6.44,20,5,1,5,9,8.9,100.0,A,Pass
STU0830,18,Female,Private,High School,Middle,0.5,68.6,4.96,5,1,0,3,6,6.5,39.0,F,Fail
STU0831,17,Male,Public,Graduate,Middle,3.48,56.2,8.82,14,3,1,3,20,4.0,63.2,C,Pass
STU0832,15,Male,Public,Graduate,Middle,3.34,70.5,6.6,10,5,1,5,7,5.9,82.8,B,Pass
STU0833,17,Male,Public,High School,Middle,2.82,73.5,10.0,9,4,1,1,10,7.6,87.6,B,Pass
STU0834,16,Female,Private,No Education,High,6.09,86.8,3.57,20,2,0,4,0,7.2,100.0,A,Pass
STU0835,15,Male,Public,High School,Low,2.17,54.3,5.5,15,5,1,2,15,6.9,49.6,D,Pass
STU0836,16,Female,Public,High School,Low,4.66,96.4,6.56,17,2,0,5,0,5.8,100.0,A,Pass
STU0837,16,Male,Public,High School,Middle,4.03,67.6,8.55,18,4,0,3,6,7.0,100.0,A,Pass
STU0838,17,Male,Public,Postgraduate,Middle,5.39,55.6,7.22,15,1,1,4,28,7.0,73.3,C,Pass
STU0839,16,Female,Public,Graduate,High,2.5,70.4,7.06,12,2,0,4,7,7.0,79.2,B,Pass
STU0840,17,Male,Public,Graduate,Low,2.4,72.2,4.47,20,0,0,3,7,7.6,76.4,B,Pass
STU0841,15,Male,Private,High School,High,5.14,82.3,4.42,16,5,1,7,10,7.2,82.4,B,Pass
STU0842,17,Female,Public,High School,High,4.14,97.3,7.08,17,2,0,4,0,6.7,100.0,A,Pass
STU0843,15,Male,Public,Graduate,Low,1.18,64.5,4.04,12,4,1,7,13,5.8,43.8,F,Fail
STU0844,17,Male,Public,Graduate,Middle,2.69,70.8,5.54,8,0,0,4,11,8.6,67.5,C,Pass
STU0845,18,Male,Private,Graduate,Middle,4.08,60.2,7.4,9,2,1,3,13,9.4,82.4,B,Pass
STU0846,18,Male,Private,High School,High,4.76,91.1,4.73,14,4,1,0,14,9.1,66.9,C,Pass
STU0847,16,Female,Public,Graduate,Low,2.48,74.7,9.39,16,1,1,5,4,7.8,100.0,A,Pass
STU0848,17,Female,Private,High School,Middle,0.5,59.7,8.7,13,4,1,1,20,5.0,59.2,D,Pass
STU0849,17,Male,Public,Postgraduate,Middle,4.28,48.8,3.67,18,1,0,7,18,4.8,61.8,C,Pass
STU0850,15,Female,Public,Graduate,Middle,1.67,91.2,4.82,9,0,0,2,7,6.3,57.3,D,Pass
STU0851,16,Male,Public,Graduate,Middle,0.5,47.6,3.0,16,4,1,1,17,6.9,23.2,F,Fail
STU0852,17,Female,Public,High School,Middle,0.5,57.1,5.09,8,3,1,0,22,6.9,22.1,F,Fail
STU0853,16,Male,Public,Graduate,High,4.72,84.0,7.88,17,5,0,6,3,7.2,100.0,A,Pass
STU0854,18,Male,Private,High School,High,3.69,57.6,5.75,15,3,1,0,15,5.3,62.3,C,Pass
STU0855,17,Male,Private,High School,High,3.16,51.6,7.33,14,3,0,4,21,8.9,67.2,C,Pass
STU0856,17,Male,Private,High School,Low,5.58,49.4,3.76,20,3,1,1,12,8.8,62.3,C,Pass
STU0857,16,Male,Public,Graduate,Middle,4.46,88.7,7.94,14,5,1,7,8,5.4,100.0,A,Pass
STU0858,17,Male,Public,High School,Low,5.92,74.1,5.5,13,3,1,7,8,4.8,100.0,A,Pass
STU0859,16,Female,Private,High School,Middle,1.41,93.7,6.52,12,1,1,0,0,6.9,77.5,B,Pass
STU0860,17,Male,Public,Postgraduate,Middle,3.45,59.9,6.33,13,4,1,1,5,8.5,83.0,B,Pass
STU0861,15,Female,Public,High School,Middle,1.07,53.9,4.21,20,0,0,0,13,7.0,46.1,D,Pass
STU0862,16,Male,Public,Graduate,Middle,3.16,65.5,4.42,16,3,1,2,15,7.3,66.8,C,Pass
STU0863,17,Female,Private,High School,High,3.13,77.5,8.24,13,3,1,0,0,6.5,100.0,A,Pass
STU0864,18,Female,Public,No Education,Low,4.44,70.8,7.22,12,0,1,1,10,7.2,73.6,C,Pass
STU0865,17,Female,Public,Graduate,Middle,3.57,84.4,8.39,9,0,1,4,9,8.1,100.0,A,Pass
STU0866,18,Male,Private,No Education,Middle,4.44,63.1,7.08,13,3,1,1,5,7.5,89.7,B,Pass
STU0867,18,Male,Public,Graduate,Low,4.56,57.4,6.76,16,1,1,3,10,7.7,90.9,A,Pass
STU0868,15,Female,Public,Graduate,Low,6.73,57.7,3.39,20,0,1,1,16,5.0,67.0,C,Pass
STU0869,16,Male,Public,Graduate,High,3.03,40.2,6.01,17,4,1,2,22,9.6,60.3,C,Pass
STU0870,17,Female,Public,Graduate,High,2.09,63.0,6.45,13,4,1,5,19,5.0,55.0,D,Pass
STU0871,15,Male,Private,High School,High,3.87,71.6,10.0,14,1,0,2,6,7.2,100.0,A,Pass
STU0872,17,Female,Public,No Education,High,2.3,61.9,7.74,14,5,1,2,7,6.8,86.6,B,Pass
STU0873,18,Female,Public,Graduate,Low,5.72,100.0,9.26,16,2,1,0,8,6.9,100.0,A,Pass
STU0874,16,Male,Private,Graduate,Middle,3.08,92.1,7.58,19,1,1,2,0,8.0,100.0,A,Pass
STU0875,17,Female,Private,Graduate,Middle,2.65,67.4,5.22,13,3,1,1,12,6.2,62.3,C,Pass
STU0876,17,Male,Private,Graduate,Middle,2.79,46.0,6.71,13,2,1,7,27,6.5,64.0,C,Pass
STU0877,18,Female,Public,Graduate,Middle,4.58,69.7,6.93,9,3,0,5,13,5.6,75.8,B,Pass
STU0878,17,Female,Public,Graduate,Middle,3.26,65.3,4.81,14,4,1,7,14,8.3,79.3,B,Pass
STU0879,17,Male,Private,High School,Middle,2.54,62.3,5.81,16,0,0,6,18,7.3,67.3,C,Pass
STU0880,18,Male,Private,Graduate,Middle,6.0,72.0,6.13,14,3,1,4,11,7.8,97.0,A,Pass
STU0881,15,Male,Public,Graduate,Low,2.22,61.3,9.39,11,4,1,6,16,8.0,84.2,B,Pass
STU0882,18,Female,Public,High School,Middle,3.55,69.4,3.0,17,1,0,2,7,9.4,58.5,D,Pass
STU0883,15,Male,Public,Postgraduate,Middle,4.48,68.4,8.67,11,3,0,7,15,9.2,97.5,A,Pass
STU0884,16,Female,Private,Postgraduate,Middle,1.05,70.8,4.81,15,4,1,1,11,7.4,58.6,D,Pass
STU0885,15,Female,Public,Graduate,Low,4.22,82.6,4.03,14,0,1,0,0,7.2,81.3,B,Pass
STU0886,15,Male,Public,No Education,Middle,1.92,56.6,8.62,11,3,0,0,14,6.4,65.0,C,Pass
STU0887,16,Male,Public,High School,Low,4.73,97.8,7.82,13,5,1,4,0,7.9,100.0,A,Pass
STU0888,15,Female,Private,Graduate,Middle,2.06,56.0,8.76,14,4,1,4,17,7.8,84.1,B,Pass
STU0889,18,Female,Private,Postgraduate,Middle,4.54,53.9,7.94,20,3,0,1,13,6.1,94.0,A,Pass
STU0890,15,Male,Public,High School,Middle,5.16,85.7,10.0,19,0,1,4,14,7.9,100.0,A,Pass
STU0891,16,Male,Private,No Education,Low,4.79,66.6,7.51,13,3,1,7,12,8.2,93.0,A,Pass
STU0892,18,Male,Private,Postgraduate,Middle,3.88,81.0,6.22,18,3,1,7,10,5.7,100.0,A,Pass
STU0893,16,Male,Public,High School,Middle,3.15,40.0,7.12,13,5,1,4,13,7.2,73.5,C,Pass
STU0894,16,Male,Public,Graduate,Middle,2.64,93.3,8.74,18,4,0,0,5,6.9,100.0,A,Pass
STU0895,17,Female,Public,Postgraduate,Middle,5.71,91.7,5.1,20,2,1,1,0,7.0,100.0,A,Pass
STU0896,17,Female,Private,No Education,Middle,2.45,49.3,5.33,4,3,0,5,21,5.9,26.2,F,Fail
STU0897,16,Female,Public,Graduate,Middle,1.94,48.2,5.94,10,2,1,4,10,4.8,48.6,D,Pass
STU0898,16,Female,Public,No Education,Low,4.5,100.0,3.0,19,1,1,1,1,6.1,74.2,C,Pass
STU0899,16,Male,Private,High School,Low,2.31,60.4,6.75,14,3,1,2,6,5.9,65.2,C,Pass
STU0900,17,Male,Public,Graduate,Middle,2.07,58.2,3.1,10,2,1,0,13,7.4,24.9,F,Fail
STU0901,17,Male,Private,High School,Middle,1.33,40.0,6.6,10,1,1,5,28,7.4,39.5,F,Fail
STU0902,15,Female,Public,Postgraduate,Middle,2.78,67.6,8.06,8,5,1,7,13,7.4,89.8,B,Pass
STU0903,15,Female,Public,Graduate,Low,3.38,71.2,5.64,14,4,1,0,8,5.3,64.3,C,Pass
STU0904,16,Male,Private,High School,Low,3.86,86.8,9.52,20,3,0,0,0,5.7,100.0,A,Pass
STU0905,18,Male,Private,High School,Middle,4.93,58.3,3.87,19,4,0,7,10,6.3,81.7,B,Pass
STU0906,18,Female,Public,High School,Low,4.29,54.6,8.64,20,1,1,3,16,7.0,100.0,A,Pass
STU0907,17,Female,Private,High School,Middle,3.21,80.9,7.72,17,4,1,1,3,6.6,100.0,A,Pass
STU0908,17,Male,Private,No Education,Low,3.2,89.2,3.41,17,4,1,7,10,7.4,66.3,C,Pass
STU0909,17,Male,Public,High School,Middle,4.27,53.7,10.0,20,0,1,2,14,8.2,100.0,A,Pass
STU0910,16,Female,Private,Graduate,High,5.41,96.9,6.39,18,1,1,4,6,5.8,100.0,A,Pass
STU0911,18,Male,Public,Graduate,Low,3.69,76.1,4.92,14,4,1,2,8,5.8,65.9,C,Pass
STU0912,15,Male,Public,Graduate,Middle,2.8,89.3,3.97,17,2,1,1,2,7.2,81.2,B,Pass
STU0913,16,Male,Public,Graduate,Low,2.01,69.5,6.1,17,1,1,7,7,6.9,100.0,A,Pass
STU0914,15,Female,Private,No Education,Middle,1.33,40.0,6.27,10,0,1,0,13,7.9,34.6,F,Fail
STU0915,15,Female,Private,High School,Middle,4.5,75.7,6.68,14,3,1,7,13,7.0,100.0,A,Pass
STU0916,16,Female,Public,Graduate,Middle,4.37,93.5,5.96,16,5,1,3,0,9.1,100.0,A,Pass
STU0917,15,Female,Public,Graduate,Middle,4.37,64.2,7.64,18,4,1,1,13,5.1,81.7,B,Pass
STU0918,18,Female,Public,No Education,High,3.31,68.6,5.8,17,2,1,5,7,8.0,84.3,B,Pass
STU0919,15,Female,Public,Graduate,Low,5.61,78.7,3.02,13,0,1,5,1,7.2,81.0,B,Pass
STU0920,18,Female,Private,Graduate,Low,2.77,40.0,6.23,19,1,1,1,21,5.3,45.0,D,Pass
STU0921,18,Male,Private,Graduate,High,4.93,100.0,3.0,14,5,0,4,0,4.5,85.4,B,Pass
STU0922,18,Male,Public,No Education,Middle,3.44,61.3,7.14,14,5,1,2,10,5.6,82.1,B,Pass
STU0923,17,Male,Private,Graduate,High,2.59,79.8,4.74,11,4,1,2,0,8.5,73.5,C,Pass
STU0924,15,Male,Public,Graduate,Middle,4.39,76.4,6.79,20,0,1,4,5,8.3,100.0,A,Pass
STU0925,16,Male,Private,Graduate,High,4.11,95.7,8.87,16,0,1,3,1,6.8,100.0,A,Pass
STU0926,16,Male,Private,Graduate,Middle,4.04,82.7,4.79,13,2,0,0,4,6.6,69.0,C,Pass
STU0927,15,Male,Public,Graduate,Middle,3.62,71.8,8.41,17,3,0,6,13,6.0,100.0,A,Pass
STU0928,17,Female,Public,Graduate,High,3.44,61.4,5.72,17,3,0,6,12,6.8,72.1,C,Pass
STU0929,17,Female,Private,High School,Middle,7.08,97.7,9.66,18,3,1,0,16,6.4,100.0,A,Pass
STU0930,18,Male,Public,Graduate,Low,5.28,52.2,5.84,19,5,1,5,16,9.1,87.5,B,Pass
STU0931,15,Male,Public,Graduate,Low,4.58,87.9,4.99,13,5,1,3,0,5.5,99.9,A,Pass
STU0932,15,Female,Public,Graduate,Low,3.67,59.0,7.74,13,1,1,4,11,7.5,82.3,B,Pass
STU0933,16,Male,Public,High School,Low,5.01,98.3,5.72,10,5,0,6,0,9.1,95.7,A,Pass
STU0934,15,Male,Public,High School,Middle,4.28,79.8,4.99,11,5,1,1,3,7.9,79.1,B,Pass
STU0935,17,Female,Private,Postgraduate,Middle,3.54,84.8,5.64,20,0,0,7,5,5.7,100.0,A,Pass
STU0936,15,Male,Private,Graduate,Middle,3.04,74.9,6.42,19,1,1,2,4,5.1,89.0,B,Pass
STU0937,16,Female,Public,Postgraduate,Middle,3.38,48.4,8.92,15,0,1,7,17,7.3,95.8,A,Pass
STU0938,18,Male,Private,Graduate,Middle,0.5,53.1,3.02,16,2,1,1,5,7.2,46.2,D,Pass
STU0939,16,Female,Public,Graduate,Low,3.82,86.0,6.54,14,2,1,2,10,8.5,82.0,B,Pass
STU0940,16,Female,Private,Graduate,Low,2.77,75.3,7.62,13,1,1,1,0,7.7,96.0,A,Pass
STU0941,18,Female,Private,Postgraduate,Low,5.89,99.9,6.85,18,1,0,4,0,6.4,100.0,A,Pass
STU0942,16,Male,Public,Graduate,Middle,3.53,81.1,8.86,14,5,0,4,2,6.3,100.0,A,Pass
STU0943,16,Female,Private,Graduate,Low,1.72,55.1,6.37,12,2,1,3,15,5.4,57.9,D,Pass
STU0944,15,Male,Public,High School,Low,3.43,62.8,6.17,18,4,1,1,10,7.2,81.5,B,Pass
STU0945,15,Male,Public,Graduate,Middle,1.93,71.8,7.57,13,3,0,1,10,5.3,68.5,C,Pass
STU0946,18,Male,Private,Graduate,High,4.21,42.4,6.68,17,5,1,3,23,8.1,77.4,B,Pass
STU0947,15,Male,Public,High School,Low,3.94,100.0,5.8,18,3,1,3,4,7.7,100.0,A,Pass
STU0948,15,Female,Public,High School,Middle,4.94,85.9,7.43,17,2,1,7,4,7.7,100.0,A,Pass
STU0949,16,Female,Public,High School,Middle,2.31,89.8,5.33,10,3,1,4,5,5.4,71.1,C,Pass
STU0950,17,Male,Private,High School,Middle,3.55,51.4,5.4,11,4,1,7,24,6.8,54.5,D,Pass
STU0951,15,Male,Public,High School,High,1.45,87.5,5.55,12,4,1,4,8,6.5,60.6,C,Pass
STU0952,17,Female,Public,High School,Low,4.55,100.0,8.94,15,0,1,7,0,7.1,100.0,A,Pass
STU0953,15,Male,Private,Postgraduate,Low,4.28,57.5,3.0,16,1,1,5,19,7.6,53.4,D,Pass
STU0954,15,Female,Private,Graduate,High,4.24,88.8,7.21,15,3,1,1,5,6.4,100.0,A,Pass
STU0955,18,Male,Public,High School,Middle,3.5,75.0,6.56,20,4,1,7,3,6.4,100.0,A,Pass
STU0956,18,Male,Public,No Education,Middle,4.12,53.7,3.47,11,1,0,7,13,7.8,53.8,D,Pass
STU0957,18,Female,Public,Graduate,Middle,5.91,89.6,7.06,11,1,0,4,0,5.6,100.0,A,Pass
STU0958,17,Male,Public,High School,Middle,3.07,86.2,7.36,15,0,1,6,0,6.1,100.0,A,Pass
STU0959,16,Female,Public,Graduate,High,3.71,66.6,7.56,14,1,1,4,5,7.0,88.6,B,Pass
STU0960,15,Male,Private,Graduate,High,1.87,87.6,3.0,13,1,1,1,4,8.1,55.0,D,Pass
STU0961,15,Male,Private,Graduate,Middle,2.2,46.1,8.96,15,5,0,3,17,5.8,76.8,B,Pass
STU0962,15,Male,Public,High School,Low,3.65,53.0,5.17,19,2,1,1,7,9.1,74.9,C,Pass
STU0963,17,Female,Public,Graduate,High,5.16,82.0,7.74,12,0,1,6,0,5.4,100.0,A,Pass
STU0964,18,Male,Private,High School,Low,3.12,74.2,7.83,12,0,1,0,15,8.9,71.0,C,Pass
STU0965,16,Male,Public,Postgraduate,Low,3.15,63.2,4.92,15,3,0,1,12,8.4,51.0,D,Pass
STU0966,17,Male,Private,Graduate,High,2.89,85.3,7.69,16,1,1,0,12,5.3,96.2,A,Pass
STU0967,18,Male,Public,High School,Low,2.7,80.6,5.81,20,3,0,7,13,5.0,74.7,C,Pass
STU0968,17,Female,Public,High School,Low,3.94,89.2,3.0,18,5,1,1,7,7.9,68.6,C,Pass
STU0969,16,Female,Private,High School,Low,1.25,66.4,8.6,12,4,1,6,10,6.5,76.6,B,Pass
STU0970,18,Male,Public,Graduate,High,5.42,89.8,5.1,14,1,1,0,1,5.8,100.0,A,Pass
STU0971,17,Female,Private,High School,Middle,2.5,65.3,4.96,12,4,1,0,14,9.2,52.5,D,Pass
STU0972,16,Male,Public,Graduate,Middle,4.58,100.0,5.77,14,2,1,6,0,5.6,100.0,A,Pass
STU0973,15,Male,Public,High School,Low,1.6,57.1,6.99,14,5,1,1,10,6.1,65.7,C,Pass
STU0974,16,Male,Private,Graduate,Middle,4.5,100.0,6.4,16,1,1,5,0,6.3,100.0,A,Pass
STU0975,15,Female,Public,Graduate,Middle,4.51,78.5,7.49,12,3,1,4,6,4.0,100.0,A,Pass
